"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","STATUS"
"ENSG00000174939.10",490.464677858607,0.677234872562437,0.228415873543979,2.96492035362876,0.00302761302670845,0.0375747977051921,"Not Sig"
"ENSG00000130413.15",243.411628230175,-0.71688321942882,0.241892693221723,-2.96364148036383,0.00304022268697541,0.0377016294531054,"Not Sig"
"ENSG00000163453.11",24095.1430789887,0.704162797221654,0.237661610620063,2.96287984998706,0.00304775508398165,0.0377653485425974,"Not Sig"
"ENSG00000013503.9",584.114522186363,0.392490166739091,0.132493767185172,2.96232928595465,0.00305321066485792,0.0377736039431128,"Not Sig"
"ENSG00000130224.14",664.027314046823,-0.64947319159057,0.219243539955549,-2.96233673166493,0.00305313682537664,0.0377736039431128,"Not Sig"
"ENSG00000162572.19",52.7365932829024,1.79602570618868,0.606530123412756,2.96114840279161,0.00306494217608299,0.0378890265560604,"Up"
"ENSG00000164253.12",1053.41869372506,0.423819707753651,0.143231691093236,2.95897998912661,0.00308659143654811,0.0381267762882615,"Not Sig"
"ENSG00000110427.14",472.550604172197,-1.52299834589152,0.515170975649456,-2.95629687594791,0.00311357239718633,0.0383938428141881,"Down"
"ENSG00000171303.6",390.359253893161,0.58128976256637,0.196634547284281,2.95619345936185,0.00311461662874162,0.0383938428141881,"Not Sig"
"ENSG00000250317.8",385.763147030817,0.386719799988965,0.130820742658318,2.9561046064309,0.0031155140612502,0.0383938428141881,"Not Sig"
"ENSG00000160325.14",380.557284732879,-0.493827997897999,0.167076375952409,-2.95570211577167,0.00311958225151917,0.0384139659917747,"Not Sig"
"ENSG00000099956.17",2584.4139414193,-0.203569857374559,0.0689016967674635,-2.95449701422575,0.00313179183907796,0.0384820499024623,"Not Sig"
"ENSG00000112249.13",3725.20899299111,0.312025609171187,0.105612646857619,2.95443413696319,0.00313243007954619,0.0384820499024623,"Not Sig"
"ENSG00000139915.18",93.8155652456789,9.99744384673084,3.38378017515556,2.954519303628,0.00313156561725718,0.0384820499024623,"Up"
"ENSG00000116212.14",1325.39246336855,0.364668824760096,0.123454763084625,2.95386598012526,0.00313820257786385,0.0385229630064003,"Not Sig"
"ENSG00000188290.10",27.9471427333587,1.32493080842982,0.448724190850014,2.9526618699117,0.00315046845719656,0.0386434599096567,"Up"
"ENSG00000091527.15",8130.93807592377,0.359825940045486,0.121907876385138,2.95162175501036,0.00316109893162863,0.0387437253671406,"Not Sig"
"ENSG00000211450.9",662.812818321768,-0.324054733439982,0.109819100521083,-2.95080484089168,0.00316947109960265,0.0388161778921833,"Not Sig"
"ENSG00000021355.12",632.562728882587,0.631862543117196,0.214342727653918,2.94790754056939,0.00319932737441552,0.0391514274662765,"Not Sig"
"ENSG00000165195.13",715.703092487419,-0.761768605834413,0.258442285226354,-2.94753857778044,0.00320314782691196,0.0391677936602397,"Not Sig"
"ENSG00000175691.8",90.1237438909395,0.767982954479525,0.260655129901632,2.94635656996029,0.00321541502535752,0.0392326497920053,"Not Sig"
"ENSG00000183826.16",522.810970424521,-0.376506051743149,0.127780977942186,-2.94649530631624,0.00321397296749976,0.0392326497920053,"Not Sig"
"ENSG00000278611.1",14.9241974865895,-1.43629882619159,0.487490958470121,-2.94630864682924,0.00321591328648807,0.0392326497920053,"Down"
"ENSG00000182326.14",2063.89026590727,-1.2697540726306,0.431026504194396,-2.94588397760786,0.0032203316859945,0.0392530366674804,"Down"
"ENSG00000215845.10",21.1871005013319,5.35942680322852,1.81942546962125,2.94566987915378,0.00322256133411862,0.0392530366674804,"Up"
"ENSG00000229227.8",10.7086501441802,2.5166347843604,0.854488760387521,2.94519354850154,0.00322752694829059,0.0392831867919257,"Up"
"ENSG00000135457.9",706.203205625402,0.475165703041281,0.161350681108281,2.94492530045412,0.00323032642711589,0.0392869460765814,"Not Sig"
"ENSG00000136859.9",962.982634040384,-3.00092506823329,1.01938449545568,-2.94385983072248,0.00324146769747087,0.0393920735438409,"Down"
"ENSG00000234449.2",99.0386237168733,2.28092269193517,0.775410130836894,2.94156937242151,0.00326553689510303,0.0396540253913435,"Up"
"ENSG00000058335.15",67.9755901829888,-1.8906182508232,0.642951211207008,-2.9405314398179,0.0032764974880122,0.0397565164430034,"Down"
"ENSG00000124356.15",1617.09580394581,0.362532016527785,0.123320992421283,2.93974293759591,0.00328484647928211,0.0397660540016853,"Not Sig"
"ENSG00000155366.16",13585.67678094,0.425199078432666,0.144620107761738,2.94011036925227,0.00328095355095072,0.0397660540016853,"Not Sig"
"ENSG00000215790.6",56.9307284508569,0.884555064707364,0.30088555290302,2.93983893933409,0.00328382893763671,0.0397660540016853,"Not Sig"
"ENSG00000251349.3",539.13390028919,-0.881586905437325,0.300170803086071,-2.93695088387573,0.00331456595406417,0.0400950639259266,"Not Sig"
"ENSG00000015133.18",379.260368490469,-0.988764411263814,0.336747105570161,-2.93622244975111,0.00332235980737175,0.0401277975509051,"Not Sig"
"ENSG00000148335.14",828.859438263474,-0.536085904150401,0.182576176023484,-2.93623141762727,0.00332226375452764,0.0401277975509051,"Not Sig"
"ENSG00000151348.13",4553.50784946156,-0.346485374780774,0.11804939259214,-2.93508816244297,0.00333452930745047,0.0401706235369113,"Not Sig"
"ENSG00000153214.9",949.122039259861,0.3143601911434,0.107092626576635,2.93540462301057,0.00333113000030198,0.0401706235369113,"Not Sig"
"ENSG00000154146.12",109.439083406746,-1.08086243994849,0.368221123619888,-2.93536239671099,0.00333158339769656,0.0401706235369113,"Down"
"ENSG00000162694.13",454.469513270094,0.77045802768385,0.262512112718551,2.93494277161179,0.00333609210304006,0.0401706235369113,"Not Sig"
"ENSG00000156642.16",4789.91722239487,0.529361945002602,0.180432993910752,2.93384227312905,0.00334794293195774,0.0402825719364618,"Not Sig"
"ENSG00000143375.14",26.1575913917494,1.78730465740922,0.609305311976011,2.93334822835024,0.00335327556081496,0.0403159822380299,"Up"
"ENSG00000182568.16",498.163846193045,-1.94489828254229,0.663177273768199,-2.93269742416126,0.00336031202743661,0.0403698110592423,"Down"
"ENSG00000167130.17",811.691130895212,-0.491225033453421,0.16754566191633,-2.93188750955982,0.00336908756572802,0.0404444347502236,"Not Sig"
"ENSG00000169031.18",495.723919150111,0.517652907175007,0.176799506541462,2.9279092306381,0.00341249653097374,0.0409285609886165,"Not Sig"
"ENSG00000171867.16",4874.65912659207,-0.39374569196353,0.134488980390545,-2.92771713206633,0.00341460544319889,0.0409285609886165,"Not Sig"
"ENSG00000162599.15",125.77129214378,1.18953264730273,0.406741058766271,2.92454528911054,0.00344959879022993,0.0413166069226172,"Up"
"ENSG00000137815.14",2555.45259012588,-0.235830125004929,0.0807094329170559,-2.92196483708774,0.0034783080733477,0.0416288554999899,"Not Sig"
"ENSG00000184716.13",10.9396236549507,-1.77283180095068,0.606788107771237,-2.92166536925449,0.00348165390048003,0.0416373075255284,"Down"
"ENSG00000079459.12",3586.42696929917,0.712280187828589,0.24391017121084,2.92025619223925,0.00349743739060731,0.0417943768177574,"Not Sig"
"ENSG00000127804.12",931.347264366379,-0.253781749856441,0.0869150358165484,-2.91988316488874,0.0035016263693604,0.0418127587814466,"Not Sig"
"ENSG00000120306.9",412.224611847811,1.46381128918064,0.501400167689554,2.91944714722747,0.00350652849612839,0.0418396221618224,"Up"
"ENSG00000005108.15",21.1482222259967,-1.64902532035603,0.565034024384381,-2.91845313590218,0.00351772747489656,0.0419415216848211,"Down"
"ENSG00000113532.12",68.1188846487223,-2.54084242344907,0.870881416207655,-2.91755269565108,0.00352790032283966,0.0420310420638011,"Down"
"ENSG00000166439.5",760.881900785078,-0.306277480835494,0.105100236265694,-2.91414645406909,0.00356662541203648,0.0424603390561988,"Not Sig"
"ENSG00000145416.13",181.994613963125,0.489817253760087,0.168127768753565,2.91336319628461,0.00357558466739898,0.0425140892452047,"Not Sig"
"ENSG00000147912.12",490.114441991344,-0.275852418650251,0.09468908848466,-2.91324399743208,0.00357694991097428,0.0425140892452047,"Not Sig"
"ENSG00000169035.11",12.8088986739586,5.00157433663493,1.71695724098016,2.91304536726825,0.00357922597423811,0.0425140892452047,"Up"
"ENSG00000224914.2",131.017192324698,-0.667942473948373,0.229376300689981,-2.91199427290069,0.00359129220006505,0.0426253146454674,"Not Sig"
"ENSG00000171163.15",384.641045573383,0.574392671641426,0.197299471306849,2.91127324283655,0.00359959077722514,0.0426916879097364,"Not Sig"
"ENSG00000120328.6",166.987734205124,-0.748503383780128,0.257181703938007,-2.91040681478864,0.00360958585863055,0.0427780671179851,"Not Sig"
"ENSG00000116525.13",455.479398195614,0.351759154482941,0.121009038123785,2.90688331993114,0.00365049334453716,0.0432303919044513,"Not Sig"
"ENSG00000085415.15",856.774322641121,0.426643562942699,0.146853125062539,2.90523993112853,0.00366971674154675,0.0433928874671353,"Not Sig"
"ENSG00000123131.12",5645.20853222764,-0.64588397142005,0.222304911668852,-2.90539676596155,0.00366787821486511,0.0433928874671353,"Not Sig"
"ENSG00000141179.13",765.08836076575,-0.605164961546661,0.208360760717719,-2.90440944572343,0.00367946624134675,0.0434755808921375,"Not Sig"
"ENSG00000166845.13",350.270584221246,-0.54168606077394,0.186610964003829,-2.90275581429838,0.00369894924468017,0.043673072893402,"Not Sig"
"ENSG00000272899.2",23.5186598917354,-1.37748576847243,0.474671317809487,-2.90197809892801,0.00370814463649079,0.0437488956589422,"Down"
"ENSG00000123243.14",6363.00659953292,0.660505044821203,0.227869399317875,2.8986123051117,0.00374818047975542,0.0441551896099045,"Not Sig"
"ENSG00000157350.12",1711.09089785592,0.361559378980591,0.124728561660683,2.89876972977684,0.00374629920261732,0.0441551896099045,"Not Sig"
"ENSG00000188677.14",739.906485525871,0.723546094991027,0.249686378297559,2.89781965650026,0.00375766594749577,0.0442338975043271,"Not Sig"
"ENSG00000104375.15",673.603437564848,0.338489112727976,0.116843735531296,2.89693847247217,0.0037682365061841,0.0443252517886264,"Not Sig"
"ENSG00000163344.5",431.249253946921,0.465340095484618,0.160706407292359,2.8955914286483,0.0037844476935872,0.0444827704311806,"Not Sig"
"ENSG00000197813.5",6.84037801521689,-2.5799408631265,0.891176584068889,-2.89498277810121,0.00379179335125058,0.0445359257800646,"Down"
"ENSG00000178445.8",8.67528786180027,-2.04388429787551,0.706238675988585,-2.8940418690813,0.00380317445682071,0.0446363644954537,"Down"
"ENSG00000103037.11",47.548123724326,1.84517151147788,0.637679141821575,2.89357357088241,0.00380885048897789,0.0446697454372768,"Up"
"ENSG00000172071.11",1511.10673934764,0.317306948970766,0.109698959803736,2.89252468335585,0.00382159152213255,0.0447858727118268,"Not Sig"
"ENSG00000164199.15",7.83745763993576,-5.67421261429716,1.96234978425376,-2.89153985687365,0.00383358963150037,0.0448931275777928,"Down"
"ENSG00000117724.12",5339.79363649366,-0.752858358992189,0.260402489115459,-2.8911334970319,0.00383855026713688,0.044917872339627,"Not Sig"
"ENSG00000196361.9",5.48802274969335,5.9038013434936,2.04222319311188,2.89086979494027,0.00384177252861459,0.0449222534220657,"Up"
"ENSG00000171451.13",2044.84024758103,-0.38598738288483,0.133551764007614,-2.89017060727722,0.00385032802955125,0.0449889439541788,"Not Sig"
"ENSG00000161647.18",187.96639941734,0.426780586913923,0.147746503285811,2.8886002539656,0.0038696065439335,0.0451807354729882,"Not Sig"
"ENSG00000138443.15",2692.1576806488,-0.326931060452256,0.113215989685892,-2.88767568396741,0.0038809980410206,0.0452802241856945,"Not Sig"
"ENSG00000151778.10",12.845290677441,4.29322821045294,1.48733372097115,2.88652650707717,0.00389519934657135,0.0454100554056751,"Up"
"ENSG00000160584.15",1206.55579701098,-0.434274837090674,0.150460233995853,-2.88630972820794,0.00389788354376088,0.0454100554056751,"Not Sig"
"ENSG00000128408.8",2.62033456783367,4.04448750508029,1.40152778208263,2.88577048331521,0.0039045678658943,0.0454208359267085,"Up"
"ENSG00000131910.4",14.7824898190978,5.29656336864877,1.83529548713244,2.88594583585251,0.00390239310560967,0.0454208359267085,"Up"
"ENSG00000175264.7",70.7474694307527,2.96345824595137,1.02709376974271,2.88528499855834,0.00391059469752288,0.0454574213402549,"Up"
"ENSG00000237248.4",115.56640824385,1.46653113486817,0.508334555796428,2.8849723437953,0.00391448048065097,0.0454690832855584,"Up"
"ENSG00000127184.10",2449.29200229272,0.46945028455884,0.162757615888838,2.88435218220123,0.00392219844511321,0.0455252084423957,"Not Sig"
"ENSG00000167106.11",1336.11798332247,-0.80435209612301,0.278912787363257,-2.88388389692373,0.00392803545090615,0.0455594347077894,"Not Sig"
"ENSG00000107833.10",366.104890371595,0.455525255623842,0.158006591083977,2.88295097374603,0.00393968751940556,0.0456610072969164,"Not Sig"
"ENSG00000144481.16",6.60988959142413,-2.44538407887635,0.848383180715266,-2.88240518490084,0.0039465188840427,0.0457065997627677,"Down"
"ENSG00000185825.15",3114.81648760153,0.29124812385993,0.101058633159825,2.88197173020655,0.00395195188058667,0.0457359420134806,"Not Sig"
"ENSG00000138449.10",311.431994106831,-0.778369711808043,0.270134375727706,-2.88141673828523,0.00395891816129969,0.045782972929869,"Not Sig"
"ENSG00000171940.13",1584.91228381604,0.274101064685889,0.0951877640256466,2.87958297467768,0.00398201499891155,0.0460163403610482,"Not Sig"
"ENSG00000225383.6",76.2528429876842,1.9183052162086,0.666579175688616,2.87783550127692,0.00400413876432458,0.0462381294791039,"Up"
"ENSG00000005889.15",3658.5947916371,-0.677403723642392,0.235440721195796,-2.87717315934933,0.00401255342181433,0.046301402835186,"Not Sig"
"ENSG00000111052.7",10.2487555036549,-1.82419354415233,0.634385933709285,-2.87552646933103,0.00403354324782112,0.046507120213209,"Down"
"ENSG00000118855.18",2590.15377566709,0.565890488602916,0.196810460664605,2.8753069663674,0.0040363486972364,0.046507120213209,"Not Sig"
"ENSG00000151474.19",3637.31095147066,0.493561777719309,0.171668767516778,2.87508196661964,0.00403922623888021,0.046507120213209,"Not Sig"
"ENSG00000161682.14",204.536356252912,-0.696624514332285,0.242337666340471,-2.87460271798428,0.00404536160040583,0.0465437883915401,"Not Sig"
"ENSG00000157542.9",81.8578356168186,3.24141601252193,1.12772172936563,2.87430482903376,0.00404917944947814,0.0465537584810993,"Up"
"ENSG00000134245.17",187.905476551388,1.0580801998545,0.368223829999213,2.87347019299854,0.00405989386295529,0.0466429466819058,"Up"
"ENSG00000113810.15",6638.00065402096,-0.478929506922809,0.166705359684109,-2.87291007217965,0.00406709868464975,0.0466726750517738,"Not Sig"
"ENSG00000175746.6",101.284606547002,-1.04809846838374,0.364834015783546,-2.87280906670054,0.00406839915025922,0.0466726750517738,"Down"
"ENSG00000072062.13",3172.28761795314,-0.421549873846846,0.146756714851541,-2.87244010792477,0.0040731527757955,0.0466932499167138,"Not Sig"
"ENSG00000123106.10",635.180187261315,0.377122075124407,0.131322732764734,2.87171967248067,0.00408244932398599,0.0467658356111511,"Not Sig"
"ENSG00000116584.17",1394.64771394487,0.625947758858453,0.218039092808845,2.87080518816514,0.00409427762729182,0.0468672970195219,"Not Sig"
"ENSG00000248479.1",49.7959400673753,-1.12619684881091,0.392403568993524,-2.86999644702391,0.00410476411255076,0.0469532625898301,"Down"
"ENSG00000138399.17",475.30237205843,0.324476647606078,0.113135693800115,2.86803073996572,0.00413035400884028,0.0471775554927202,"Not Sig"
"ENSG00000145740.18",1168.24073654484,0.755723092125894,0.263490738147539,2.86812013750075,0.00412918708230665,0.0471775554927202,"Not Sig"
"ENSG00000164100.8",300.842798511377,-1.69093304136326,0.589899248227737,-2.86647770181672,0.00415067398352753,0.0473753483474408,"Down"
"ENSG00000151458.11",2370.63331796088,-0.394383516360679,0.13760376280366,-2.86608090015247,0.00415588026956392,0.047400473877152,"Not Sig"
"ENSG00000264112.1",116.133032511041,0.648346981779294,0.226408902513627,2.86361081468636,0.00418842279200383,0.0477371250874772,"Not Sig"
"ENSG00000095596.11",4.52484421361855,-2.97532392910523,1.0394226363066,-2.86247751894023,0.00420343079119175,0.0478045546505109,"Down"
"ENSG00000123600.18",241.771905523342,0.540909865305658,0.18894834969187,2.86273929456253,0.00419995982514062,0.0478045546505109,"Not Sig"
"ENSG00000174137.12",17.4991933915066,1.6031531805734,0.560027773893463,2.86263156098108,0.00420138798394133,0.0478045546505109,"Up"
"ENSG00000198924.7",372.339076876901,0.40502102611008,0.141568791115434,2.8609485390027,0.00422375605636703,0.0480011008884247,"Not Sig"
"ENSG00000157111.12",57.4693408892941,1.45317839873932,0.507987899254969,2.86065554095007,0.00422766114499776,0.0480108904976204,"Up"
"ENSG00000141424.12",3860.66194809002,0.242735246554161,0.0848745724238869,2.85992894717484,0.00423735934689955,0.0480864074374054,"Not Sig"
"ENSG00000182175.13",29.4938930193808,-1.87072314187168,0.654255349815046,-2.85931653810783,0.00424554913573055,0.0481442554098491,"Down"
"ENSG00000197385.5",97.1474281223937,0.739852375879626,0.258771835635785,2.8590915779604,0.00424856114685622,0.0481442554098491,"Not Sig"
"ENSG00000172156.3",6.21729057687274,4.57421748647498,1.60042165276797,2.85813271681482,0.00426142116964739,0.0482553176812764,"Up"
"ENSG00000134996.11",691.803950453281,0.24647202902493,0.0862831333022643,2.85654935781593,0.00428273410777266,0.0484618707431893,"Not Sig"
"ENSG00000100387.8",1065.88321972456,0.493199154607256,0.172772403640458,2.85461766008425,0.00430886676378227,0.0486528735375101,"Not Sig"
"ENSG00000129680.15",1849.90084494425,0.858645187280724,0.300787848538359,2.85465384141415,0.004308375964854,0.0486528735375101,"Not Sig"
"ENSG00000137872.15",125.340671916458,2.57643879423985,0.902437474056203,2.8549776226152,0.00430398613605237,0.0486528735375101,"Up"
"ENSG00000162676.11",41.6415379920947,-1.65681098692067,0.580744726327794,-2.85290750274589,0.00433212291669378,0.0487662460502728,"Down"
"ENSG00000173545.4",775.395545608012,0.216447027307158,0.0758793266607552,2.85251644726447,0.0043374567775157,0.0487662460502728,"Not Sig"
"ENSG00000176783.14",1199.83587590739,0.339136288709533,0.118883904419623,2.85266782215101,0.00433539137080163,0.0487662460502728,"Not Sig"
"ENSG00000197576.13",501.584165073151,-0.830054403959377,0.29089183225698,-2.85348130100157,0.00432430727194848,0.0487662460502728,"Not Sig"
"ENSG00000203780.10",146.546784685553,-0.704935193741033,0.247118063622938,-2.85262511127738,0.00433597404111987,0.0487662460502728,"Not Sig"
"ENSG00000213563.6",128.181953068801,0.572389480807851,0.200644866737053,2.85274918873441,0.00433428154795368,0.0487662460502728,"Not Sig"
"ENSG00000152784.15",90.6816139101472,-0.86437317662783,0.303081751848795,-2.85194727612323,0.00434523071360729,0.0488188527609981,"Not Sig"
"ENSG00000162511.7",13.4025409343693,-2.26752625634968,0.795330827436495,-2.85104786351405,0.00435754095545143,0.0489223139012746,"Down"
"ENSG00000075618.17",9131.84649940268,0.757257983584699,0.265654439596143,2.85053765612165,0.00436453819932925,0.0489660210214934,"Not Sig"
"ENSG00000153956.15",742.167924868481,0.499898670535738,0.175408668939321,2.8499085795393,0.00437317969653879,0.049028099881452,"Not Sig"
"ENSG00000167554.14",69.5473348480209,-1.38746263550821,0.48698701085458,-2.84907524139801,0.00438465097368003,0.0491217929395091,"Down"
"ENSG00000110203.8",103.392566854878,1.44520620285361,0.507379412050149,2.84837375843457,0.00439432833979173,0.049160048358499,"Up"
"ENSG00000204852.15",425.514834781568,-0.611016180467815,0.214530877186468,-2.84815029184226,0.00439741525509333,0.049160048358499,"Not Sig"
"ENSG00000250021.7",1212.89120719912,-0.385163064507144,0.135214114437354,-2.84854185607668,0.0043920075728034,0.049160048358499,"Not Sig"
"ENSG00000119699.7",175.525692275318,-0.523376278921763,0.183814252967456,-2.84731064361166,0.00440903153412162,0.0492412656848145,"Not Sig"
"ENSG00000155008.13",559.964324306388,0.292172767192765,0.102618512137308,2.84717407324933,0.00441092357123386,0.0492412656848145,"Not Sig"
"ENSG00000148120.14",2045.75748306687,-0.477184596814666,0.167649229705308,-2.84632740426816,0.00442266970071237,0.0493374765622609,"Not Sig"
"ENSG00000215421.9",837.96274908486,-0.343569248628347,0.120730956570428,-2.84574278534709,0.00443079685703054,0.0493932082139928,"Not Sig"
"ENSG00000064300.8",29.5648974311477,-2.76389428689077,0.971339799934428,-2.84544531900922,0.00443493731742145,0.0494044500317838,"Down"
"ENSG00000152689.17",16.106652247127,1.30233544732438,0.45788147257216,2.84426325443675,0.00445142525289915,0.0495531276917651,"Up"
"ENSG00000162004.16",32.334508456793,1.4354483925791,0.5047704514804,2.8437647020922,0.0044583959104083,0.0495957243235406,"Up"
"ENSG00000083168.9",2356.70603415022,-0.304717551571449,0.107177719459369,-2.84310538709464,0.00446762950817248,0.0496634163931732,"Not Sig"
"ENSG00000109205.16",2.44680955560048,-4.73781595668059,1.66680469242679,-2.8424541748695,0.00447676663439771,0.0497179635539679,"Down"
"ENSG00000275367.1",9.70134127503922,-1.91997195594131,0.67549784651179,-2.84230655339002,0.00447884025676356,0.0497179635539679,"Down"
"ENSG00000111885.6",776.443026887977,-0.650277039334982,0.228833497095712,-2.84170389207922,0.00448731480440947,0.0497770068387869,"Not Sig"
"ENSG00000145536.15",115.827879433392,0.970320184451986,0.341519495514636,2.8411853413809,0.00449461822471435,0.0498229851557584,"Not Sig"
"ENSG00000164136.16",183.314473122852,0.470129709593914,0.165574546032578,2.83938395640483,0.00452007322602154,0.0500699684461122,"Not Sig"
"ENSG00000136143.13",1377.82733555635,0.318317139716935,0.112127138013973,2.83889471679254,0.00452700908568077,0.0501116079421253,"Not Sig"
"ENSG00000086570.12",1120.70579900426,-1.62685842686101,0.573234210520025,-2.83803443165955,0.00453922857521242,0.0501413106060229,"Not Sig"
"ENSG00000149182.14",1801.87717303973,-0.20069253167467,0.0707118446307139,-2.83817418033383,0.00453724155476749,0.0501413106060229,"Not Sig"
"ENSG00000158296.13",20.3507589827719,1.4006062914781,0.49344279492179,2.83843701010996,0.0045335066365381,0.0501413106060229,"Not Sig"
"ENSG00000008256.15",4371.46842112746,-0.24178566057649,0.0852030585013689,-2.83775799635884,0.00454316140025836,0.0501496346589751,"Not Sig"
"ENSG00000181610.12",1204.83463718546,0.4149088585388,0.146248712265431,2.83700862805389,0.00455383813844554,0.0502323376194685,"Not Sig"
"ENSG00000111145.7",3018.77014756948,-0.477305584414965,0.168307814848877,-2.83590862874393,0.0045695517145501,0.0503704463629024,"Not Sig"
"ENSG00000257949.6",283.15332175892,0.357325970969982,0.126055407032946,2.83467388968558,0.00458724854884438,0.0505302085261671,"Not Sig"
"ENSG00000160285.14",3419.90981267289,0.746967181109804,0.263595500548207,2.83376301779172,0.00460034333352108,0.0506390898415642,"Not Sig"
"ENSG00000079387.13",922.559368716976,-0.373402470385341,0.13180526495746,-2.83298600026225,0.00461154056076916,0.0507269461684607,"Not Sig"
"ENSG00000158636.16",1302.97388606944,-0.410491913598472,0.145011052154302,-2.83076294875565,0.0046437123403146,0.0510452393422456,"Not Sig"
"ENSG00000186130.4",624.594015244276,-0.435410513001804,0.153828585181278,-2.83049156623717,0.00464765364838731,0.0510529865248339,"Not Sig"
"ENSG00000117682.16",1604.07572021751,0.404391204915528,0.142910009854854,2.82969125344157,0.00465929429260752,0.0511452388111281,"Not Sig"
"ENSG00000001036.13",1455.44092411544,0.420106229072624,0.148639643718454,2.82634039320203,0.00470832013488332,0.0515614163486193,"Not Sig"
"ENSG00000075711.20",14247.1159145369,0.797342785248121,0.282122633675024,2.82622764030544,0.00470997789381283,0.0515614163486193,"Not Sig"
"ENSG00000107882.11",1105.02712262028,-0.395859325141173,0.140067354711881,-2.82620690563806,0.00471028280451124,0.0515614163486193,"Not Sig"
"ENSG00000113719.15",6850.32275540073,0.287277288167971,0.101624806050836,2.82684217890922,0.00470094899232883,0.0515614163486193,"Not Sig"
"ENSG00000106948.16",1813.64789476567,-0.972223975373983,0.344084868147692,-2.82553539947207,0.00472016720782023,0.0516337846991376,"Not Sig"
"ENSG00000136490.8",359.676741788479,-0.707930248757419,0.250775396631755,-2.82296532381508,0.00475817176699254,0.0520134452200557,"Not Sig"
"ENSG00000138162.17",407.995712771005,-0.538473072373214,0.190815217755227,-2.82196084100563,0.00477310050506459,0.0521044203231065,"Not Sig"
"ENSG00000186660.14",4881.44060583328,-0.239859256985474,0.0849959238111898,-2.8220089414911,0.00477238466495336,0.0521044203231065,"Not Sig"
"ENSG00000104980.7",675.280709299136,0.379199964578047,0.134404146449057,2.8213412651058,0.00478232983673569,0.0521690669741831,"Not Sig"
"ENSG00000079337.15",2105.64344022171,0.887634142475301,0.314745030182476,2.82016889023057,0.0047998379820655,0.0522925253258438,"Not Sig"
"ENSG00000163923.9",28.5570575968438,2.6076761279335,0.924662101654702,2.82013951179248,0.00480027746112729,0.0522925253258438,"Not Sig"
"ENSG00000234520.5",14.8895176292903,1.38085980868097,0.489777659823314,2.81936054245331,0.00481194354014035,0.0523834350601615,"Not Sig"
"ENSG00000155761.13",144.734195863302,2.01070286173567,0.713431914745661,2.81835283812961,0.00482707328246635,0.0525118992811202,"Not Sig"
"ENSG00000117054.13",813.851854786468,0.508101366553883,0.180310401130108,2.81792599522447,0.00483349489882982,0.0525455193205663,"Not Sig"
"ENSG00000135480.14",52049.7805592682,0.737854704916197,0.261927318439263,2.81702080299538,0.00484713860100236,0.0526575511654348,"Not Sig"
"ENSG00000138709.17",942.092404619566,0.415445963286395,0.147495379087489,2.81667104323293,0.00485241975551351,0.0526786436500138,"Not Sig"
"ENSG00000250151.9",109.383715221713,1.11483299044192,0.395911064102567,2.81586722757791,0.00486457660640816,0.0527742994425601,"Not Sig"
"ENSG00000198712.1",231973.817614826,-0.563598009542957,0.20024055057993,-2.81460477366189,0.00488372549919422,0.0529456261335324,"Not Sig"
"ENSG00000145934.15",6954.84176959032,1.69266052020438,0.601516750859896,2.81398733748419,0.00489311557456871,0.0529793925995249,"Not Sig"
"ENSG00000163032.11",19.6716719499908,-1.4625752030544,0.519757239497024,-2.81395830959422,0.00489355743739748,0.0529793925995249,"Not Sig"
"ENSG00000167182.12",868.703781568326,-0.520748974411903,0.185136038202166,-2.81279095884752,0.00491135680208643,0.0531356256489104,"Not Sig"
"ENSG00000082458.11",804.532786957496,-0.462641254121279,0.164501322127056,-2.81238623580148,0.00491754153846285,0.0531660728085764,"Not Sig"
"ENSG00000134283.17",1615.48598664881,0.270371642520981,0.0961540340024444,2.81185958889782,0.00492559998984662,0.0532167220820825,"Not Sig"
"ENSG00000076351.12",590.471204691419,0.411023693586428,0.146187321654523,2.81162339479602,0.00492921797573722,0.0532193595819842,"Not Sig"
"ENSG00000134262.12",274.61555564453,0.575917534265288,0.204864476495257,2.81121229076834,0.00493552093875924,0.0532509625772834,"Not Sig"
"ENSG00000126860.11",145.587348641265,-1.7635508568984,0.627411841995142,-2.81083450910072,0.00494131943630845,0.0532770832456115,"Not Sig"
"ENSG00000198825.11",835.483551478144,-0.248099163093318,0.0882970682818298,-2.80982333752493,0.00495687004102256,0.053408243187903,"Not Sig"
"ENSG00000171448.8",413.298975705152,-0.58724020667411,0.209062400448231,-2.80892310341345,0.00497075178768679,0.0535212550846222,"Not Sig"
"ENSG00000080802.18",1113.08927398337,-0.303953275483244,0.10826375567891,-2.8075256910975,0.0049923697494994,0.0537173536347909,"Not Sig"
"ENSG00000119523.9",1195.31139762647,-0.3822739090613,0.136171267290081,-2.80730227946659,0.00499583379791614,0.0537179838638917,"Not Sig"
"ENSG00000204348.9",503.21856902715,0.423033808122701,0.150790675810675,2.80543744398254,0.0050248333927642,0.0539929985950017,"Not Sig"
"ENSG00000143183.16",2447.25328733059,0.427985452703022,0.152653507038171,2.80363983118975,0.00505293160419924,0.0542579599214695,"Not Sig"
"ENSG00000116990.10",99.8492449057632,0.72941893383734,0.260368520341189,2.80148665008159,0.00508677457178016,0.0545842055069797,"Not Sig"
